,Company,Security,GICS Sector,GICS Sub-Industry,Founded,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,Date
28,MMM,3M,Industrials,Industrial Conglomerates,1902,133.28,142.72,117.05,139.66,86438300,1.47,0,2020,5,1,2020/05/01
29,MMM,3M,Industrials,Industrial Conglomerates,1902,140.6,152.85,135.33,140.64,66961000,0,0,2020,6,1,2020/06/01
30,MMM,3M,Industrials,Industrial Conglomerates,1902,140.95,147.3,134.16,135.66,58634400,0,0,2020,7,1,2020/07/01
31,MMM,3M,Industrials,Industrial Conglomerates,1902,136.22,151.01,134.62,146.98,49418200,1.47,0,2020,8,1,2020/08/01
32,MMM,3M,Industrials,Industrial Conglomerates,1902,147.54,157.58,143.81,145.73,55968600,0,0,2020,9,1,2020/09/01
33,MMM,3M,Industrials,Industrial Conglomerates,1902,146.18,157.57,142.05,145.53,46219400,0,0,2020,10,1,2020/10/01
34,MMM,3M,Industrials,Industrial Conglomerates,1902,147.56,163.43,145.48,157.15,53743400,1.47,0,2020,11,1,2020/11/01
35,MMM,3M,Industrials,Industrial Conglomerates,1902,159.87,162.85,155.25,160.4,48793100,0,0,2020,12,1,2020/12/01
36,MMM,3M,Industrials,Industrial Conglomerates,1902,160.59,171.85,149.93,161.2,70122100,0,0,2021,1,1,2021/01/01
37,MMM,3M,Industrials,Industrial Conglomerates,1902,161.48,167.36,159.26,160.65,43290500,1.48,0,2021,2,1,2021/02/01
38,MMM,3M,Industrials,Industrial Conglomerates,1902,162.56,182.01,161.05,178.27,62921000,0,0,2021,3,1,2021/03/01
39,MMM,3M,Industrials,Industrial Conglomerates,1902,178.8,187.97,174.52,182.4,46436000,0,0,2021,4,1,2021/04/01
40,MMM,3M,Industrials,Industrial Conglomerates,1902,183.18,193.33,181.95,187.86,38086100,1.48,0,2021,5,1,2021/05/01
41,MMM,3M,Industrials,Industrial Conglomerates,1902,191.05,192.75,178.51,185.13,51315200,0,0,2021,6,1,2021/06/01
42,MMM,3M,Industrials,Industrial Conglomerates,1902,185.89,189.4,181.52,184.49,46026800,0,0,2021,7,1,2021/07/01
43,MMM,3M,Industrials,Industrial Conglomerates,1902,185.54,188.99,179.62,181.5,39822800,1.48,0,2021,8,1,2021/08/01
44,MMM,3M,Industrials,Industrial Conglomerates,1902,182.71,183.71,164.7,164.74,67361300,0,0,2021,9,1,2021/09/01
45,MMM,3M,Industrials,Industrial Conglomerates,1902,165.52,172.63,163.2,167.81,48240300,0,0,2021,10,1,2021/10/01
46,MMM,3M,Industrials,Industrial Conglomerates,1902,167.67,174.96,159.6,159.69,47901700,1.48,0,2021,11,1,2021/11/01
47,MMM,3M,Industrials,Industrial Conglomerates,1902,163.37,169.65,160.18,168.18,48332100,0,0,2021,12,1,2021/12/01
48,MMM,3M,Industrials,Industrial Conglomerates,1902,168.83,172.11,152,157.19,62345600,0,0,2022,1,1,2022/01/01
49,MMM,3M,Industrials,Industrial Conglomerates,1902,156.78,160.24,132.3,140.74,76136400,1.49,0,2022,2,1,2022/02/01
50,MMM,3M,Industrials,Industrial Conglomerates,1902,142.03,146.51,134.63,142.32,82899900,0,0,2022,3,1,2022/03/01
51,MMM,3M,Industrials,Industrial Conglomerates,1902,143.04,146.35,136.58,137.87,53719900,0,0,2022,4,1,2022/04/01
52,MMM,3M,Industrials,Industrial Conglomerates,1902,138.14,147.85,134.79,142.71,61814100,1.49,0,2022,5,1,2022/05/01
53,MMM,3M,Industrials,Industrial Conglomerates,1902,144.19,144.35,122.92,124.96,63792000,0,0,2022,6,1,2022/06/01
54,MMM,3M,Industrials,Industrial Conglomerates,1902,124.96,140.69,121.28,138.31,67099300,0,0,2022,7,1,2022/07/01
55,MMM,3M,Industrials,Industrial Conglomerates,1902,137.26,147.06,118.8,120.07,305095600,1.49,0,2022,8,1,2022/08/01
56,MMM,3M,Industrials,Industrial Conglomerates,1902,121.26,123.42,107.69,107.79,241792900,0,0,2022,9,1,2022/09/01
57,MMM,3M,Industrials,Industrial Conglomerates,1902,108.95,123.57,104.45,122.71,72887800,0,0,2022,10,1,2022/10/01
58,MMM,3M,Industrials,Industrial Conglomerates,1902,123.67,130.63,118.15,122.89,52505200,1.49,0,2022,11,1,2022/11/01
59,MMM,3M,Industrials,Industrial Conglomerates,1902,125.64,128.32,116.26,118.35,59159600,0,0,2022,12,1,2022/12/01
60,MMM,3M,Industrials,Industrial Conglomerates,1902,119.93,128.2,110.3,113.58,76990600,0,0,2023,1,1,2023/01/01
61,MMM,3M,Industrials,Industrial Conglomerates,1902,113.05,119.27,105.36,106.33,55805800,1.5,0,2023,2,1,2023/02/01
62,MMM,3M,Industrials,Industrial Conglomerates,1902,111.04,112.33,100.16,105.11,90554000,0,0,2023,3,1,2023/03/01
63,AOS,A. O. Smith,Industrials,Building Products,1916,55.97,62.29,55.6,60.83,22554200,0.18,0,2018,1,1,2018/01/01
64,AOS,A. O. Smith,Industrials,Building Products,1916,61.18,62.21,53.62,58.63,22266300,0,0,2018,2,1,2018/02/01
65,AOS,A. O. Smith,Industrials,Building Products,1916,58.63,61.05,55.47,58.08,18847500,0,0,2018,3,1,2018/03/01
66,AOS,A. O. Smith,Industrials,Building Products,1916,57.95,60.47,55.38,56.03,24278400,0.18,0,2018,4,1,2018/04/01
67,AOS,A. O. Smith,Industrials,Building Products,1916,56.1,59.33,54.75,57.77,17624600,0,0,2018,5,1,2018/05/01
68,AOS,A. O. Smith,Industrials,Building Products,1916,58.05,60.06,52.91,54.18,31709000,0,0,2018,6,1,2018/06/01
69,AOS,A. O. Smith,Industrials,Building Products,1916,53.71,56.28,51.57,54.53,33412400,0.18,0,2018,7,1,2018/07/01
70,AOS,A. O. Smith,Industrials,Building Products,1916,54.52,54.89,52.05,53.36,23193200,0,0,2018,8,1,2018/08/01
71,AOS,A. O. Smith,Industrials,Building Products,1916,52.96,56.12,48.89,49.03,29936200,0,0,2018,9,1,2018/09/01
72,AOS,A. O. Smith,Industrials,Building Products,1916,49.41,50.26,37.06,41.83,65618900,0.22,0,2018,10,1,2018/10/01
73,AOS,A. O. Smith,Industrials,Building Products,1916,42.35,45.18,41.23,43.76,39413300,0,0,2018,11,1,2018/11/01
74,AOS,A. O. Smith,Industrials,Building Products,1916,44.68,45.52,37.87,39.44,38643200,0,0,2018,12,1,2018/12/01
75,AOS,A. O. Smith,Industrials,Building Products,1916,38.98,44.98,38.43,44.2,42647600,0.22,0,2019,1,1,2019/01/01
76,AOS,A. O. Smith,Industrials,Building Products,1916,44.53,50.06,44.2,48.18,29098300,0,0,2019,2,1,2019/02/01
77,AOS,A. O. Smith,Industrials,Building Products,1916,48.76,49.7,46.63,49.47,28161600,0,0,2019,3,1,2019/03/01
78,AOS,A. O. Smith,Industrials,Building Products,1916,49.96,52.57,48.49,48.77,22715000,0.22,0,2019,4,1,2019/04/01
79,AOS,A. O. Smith,Industrials,Building Products,1916,48.84,50.04,37.61,37.72,60896600,0,0,2019,5,1,2019/05/01
80,AOS,A. O. Smith,Industrials,Building Products,1916,38.09,44.07,37.89,43.93,37274900,0,0,2019,6,1,2019/06/01
81,AOS,A. O. Smith,Industrials,Building Products,1916,44.71,44.72,38.2,42.34,45762700,0.22,0,2019,7,1,2019/07/01
82,AOS,A. O. Smith,Industrials,Building Products,1916,42.55,44.34,39.82,43.55,39889500,0,0,2019,8,1,2019/08/01
83,AOS,A. O. Smith,Industrials,Building Products,1916,43.18,48.62,42.43,44.66,26393100,0,0,2019,9,1,2019/09/01
84,AOS,A. O. Smith,Industrials,Building Products,1916,45.03,48.71,41.29,46.51,33012200,0.24,0,2019,10,1,2019/10/01
85,AOS,A. O. Smith,Industrials,Building Products,1916,47.21,49.49,44.94,45.53,21533200,0,0,2019,11,1,2019/11/01
86,AOS,A. O. Smith,Industrials,Building Products,1916,45.63,45.8,42.24,44.82,30826400,0,0,2019,12,1,2019/12/01
87,AOS,A. O. Smith,Industrials,Building Products,1916,45.07,45.71,39.78,40.16,44080000,0.24,0,2020,1,1,2020/01/01
88,AOS,A. O. Smith,Industrials,Building Products,1916,40.74,42.28,36.66,37.41,37552800,0,0,2020,2,1,2020/02/01
89,AOS,A. O. Smith,Industrials,Building Products,1916,37.58,40.54,31.98,35.76,70800800,0,0,2020,3,1,2020/03/01
90,AOS,A. O. Smith,Industrials,Building Products,1916,34.82,41.79,33.28,40.09,36138700,0.24,0,2020,4,1,2020/04/01
91,AOS,A. O. Smith,Industrials,Building Products,1916,39.89,45.41,36.63,45.18,34371100,0,0,2020,5,1,2020/05/01
92,AOS,A. O. Smith,Industrials,Building Products,1916,45.19,50.13,41.74,44.82,28779100,0,0,2020,6,1,2020/06/01
93,AOS,A. O. Smith,Industrials,Building Products,1916,45.05,51.1,43.91,45.79,24322600,0.24,0,2020,7,1,2020/07/01
94,AOS,A. O. Smith,Industrials,Building Products,1916,46.12,48.36,45.32,46.79,16734800,0,0,2020,8,1,2020/08/01
95,AOS,A. O. Smith,Industrials,Building Products,1916,46.76,52.03,45.12,50.45,24943800,0,0,2020,9,1,2020/09/01
96,AOS,A. O. Smith,Industrials,Building Products,1916,50.94,55.46,48.77,49.39,25715800,0.26,0,2020,10,1,2020/10/01
97,AOS,A. O. Smith,Industrials,Building Products,1916,50.09,56.33,49.89,54.07,19141400,0,0,2020,11,1,2020/11/01
98,AOS,A. O. Smith,Industrials,Building Products,1916,54.56,55.45,51.88,52.64,21410900,0,0,2020,12,1,2020/12/01
99,AOS,A. O. Smith,Industrials,Building Products,1916,52.53,58.05,50.01,52.14,27959900,0.26,0,2021,1,1,2021/01/01
100,AOS,A. O. Smith,Industrials,Building Products,1916,53.06,60.11,52.98,57.29,20043600,0,0,2021,2,1,2021/02/01
101,AOS,A. O. Smith,Industrials,Building Products,1916,58.18,67.68,57.71,65.24,29578400,0,0,2021,3,1,2021/03/01
102,AOS,A. O. Smith,Industrials,Building Products,1916,65.11,67.14,63.77,65.38,22053500,0.26,0,2021,4,1,2021/04/01
103,AOS,A. O. Smith,Industrials,Building Products,1916,66.51,70.77,65.27,68.85,21289400,0,0,2021,5,1,2021/05/01
104,AOS,A. O. Smith,Industrials,Building Products,1916,69.83,70.06,63.56,69.81,23547900,0,0,2021,6,1,2021/06/01
105,AOS,A. O. Smith,Industrials,Building Products,1916,69.87,70.16,65.65,68.14,18091200,0.26,0,2021,7,1,2021/07/01
106,AOS,A. O. Smith,Industrials,Building Products,1916,68.49,71.28,67.35,70.72,14165300,0,0,2021,8,1,2021/08/01
107,AOS,A. O. Smith,Industrials,Building Products,1916,70.73,71.78,59.34,59.39,21676500,0,0,2021,9,1,2021/09/01
108,AOS,A. O. Smith,Industrials,Building Products,1916,59.62,71.12,58.73,71.06,26475100,0.28,0,2021,10,1,2021/10/01
109,AOS,A. O. Smith,Industrials,Building Products,1916,71.75,81.65,71.74,77.21,21356100,0,0,2021,11,1,2021/11/01
110,AOS,A. O. Smith,Industrials,Building Products,1916,78.45,84.72,76.12,83.85,18604100,0,0,2021,12,1,2021/12/01
111,AOS,A. O. Smith,Industrials,Building Products,1916,83.84,84.09,71.98,74.64,27664700,0.28,0,2022,1,1,2022/01/01
112,AOS,A. O. Smith,Industrials,Building Products,1916,75.42,75.79,64.01,67.23,20868900,0,0,2022,2,1,2022/02/01
113,AOS,A. O. Smith,Industrials,Building Products,1916,67.17,68.33,62.59,62.63,22565200,0,0,2022,3,1,2022/03/01
114,AOS,A. O. Smith,Industrials,Building Products,1916,63.35,66.08,57.05,57.28,26776900,0.28,0,2022,4,1,2022/04/01
115,AOS,A. O. Smith,Industrials,Building Products,1916,57.44,60.79,55.74,59.2,22194800,0,0,2022,5,1,2022/05/01
116,AOS,A. O. Smith,Industrials,Building Products,1916,59.29,61.33,51.12,53.84,20344900,0,0,2022,6,1,2022/06/01
117,AOS,A. O. Smith,Industrials,Building Products,1916,54.16,62.67,52.1,62.3,22144600,0.28,0,2022,7,1,2022/07/01
118,AOS,A. O. Smith,Industrials,Building Products,1916,61.32,64.39,55.73,55.84,14604600,0,0,2022,8,1,2022/08/01
119,AOS,A. O. Smith,Industrials,Building Products,1916,55.45,57.26,47.58,48.06,25931600,0,0,2022,9,1,2022/09/01
120,AOS,A. O. Smith,Industrials,Building Products,1916,48.51,54.59,46.08,54.19,28792200,0.3,0,2022,10,1,2022/10/01
121,AOS,A. O. Smith,Industrials,Building Products,1916,55.02,62.08,52.82,60.44,22609000,0,0,2022,11,1,2022/11/01
122,AOS,A. O. Smith,Industrials,Building Products,1916,60.64,61.7,55.13,56.96,21324600,0,0,2022,12,1,2022/12/01
123,AOS,A. O. Smith,Industrials,Building Products,1916,57.57,67.78,57.16,67.36,29207200,0.3,0,2023,1,1,2023/01/01
124,AOS,A. O. Smith,Industrials,Building Products,1916,68.48,71.87,64.39,65.63,19426400,0,0,2023,2,1,2023/02/01
125,AOS,A. O. Smith,Industrials,Building Products,1916,65.75,69.5,64.72,69.15,24860000,0,0,2023,3,1,2023/03/01
126,ABT,Abbott,Health Care,Health Care Equipment,1888,53.36,59.23,53.02,56.99,156001900,0.28,0,2018,1,1,2018/01/01
127,ABT,Abbott,Health Care,Health Care Equipment,1888,56.89,57.62,51.21,55.58,142631600,0,0,2018,2,1,2018/02/01
128,ABT,Abbott,Health Care,Health Care Equipment,1888,55.42,58.92,53.83,55.2,141022100,0,0,2018,3,1,2018/03/01
129,ABT,Abbott,Health Care,Health Care Equipment,1888,55.11,55.42,52.5,53.55,136142700,0.28,0,2018,4,1,2018/04/01
130,ABT,Abbott,Health Care,Health Care Equipment,1888,53.41,58.06,52.59,56.96,119238100,0,0,2018,5,1,2018/05/01
131,ABT,Abbott,Health Care,Health Care Equipment,1888,57.36,59.11,55.84,56.46,106517500,0,0,2018,6,1,2018/06/01
132,ABT,Abbott,Health Care,Health Care Equipment,1888,56.13,61.01,55.84,60.67,108829300,0.28,0,2018,7,1,2018/07/01
133,ABT,Abbott,Health Care,Health Care Equipment,1888,60.77,62.64,58.65,62.15,94870900,0,0,2018,8,1,2018/08/01
134,ABT,Abbott,Health Care,Health Care Equipment,1888,62.06,68.42,60.65,68.22,109301400,0,0,2018,9,1,2018/09/01
135,ABT,Abbott,Health Care,Health Care Equipment,1888,68.63,68.95,61.17,64.11,182684600,0.28,0,2018,10,1,2018/10/01
136,ABT,Abbott,Health Care,Health Care Equipment,1888,64.51,69.31,63.33,69.14,133863300,0,0,2018,11,1,2018/11/01
137,ABT,Abbott,Health Care,Health Care Equipment,1888,69.37,69.95,61.1,67.54,144019200,0,0,2018,12,1,2018/12/01
138,ABT,Abbott,Health Care,Health Care Equipment,1888,65.72,68.23,61.16,68.14,157850300,0.32,0,2019,1,1,2019/01/01
139,ABT,Abbott,Health Care,Health Care Equipment,1888,68.5,73.22,67.07,72.81,108040800,0,0,2019,2,1,2019/02/01
140,ABT,Abbott,Health Care,Health Care Equipment,1888,73.16,75.5,71.16,74.99,119619800,0,0,2019,3,1,2019/03/01
141,ABT,Abbott,Health Care,Health Care Equipment,1888,75.67,75.74,67.88,74.63,118461000,0.32,0,2019,4,1,2019/04/01
142,ABT,Abbott,Health Care,Health Care Equipment,1888,74.74,74.85,70.21,71.71,106179900,0,0,2019,5,1,2019/05/01
143,ABT,Abbott,Health Care,Health Care Equipment,1888,71.82,80.48,71.06,79.21,115148900,0,0,2019,6,1,2019/06/01
144,ABT,Abbott,Health Care,Health Care Equipment,1888,79.81,83.6,78.08,82.04,103737300,0.32,0,2019,7,1,2019/07/01
145,ABT,Abbott,Health Care,Health Care Equipment,1888,82.42,83.25,76.92,80.66,103677800,0,0,2019,8,1,2019/08/01
146,ABT,Abbott,Health Care,Health Care Equipment,1888,79.82,81.71,76.6,79.1,78671800,0,0,2019,9,1,2019/09/01
147,ABT,Abbott,Health Care,Health Care Equipment,1888,79.44,80.14,74.22,79.05,111637800,0.32,0,2019,10,1,2019/10/01
148,ABT,Abbott,Health Care,Health Care Equipment,1888,79.82,81.6,76.79,81.11,97884200,0,0,2019,11,1,2019/11/01
149,ABT,Abbott,Health Care,Health Care Equipment,1888,81.22,84.71,79.04,82.45,84085400,0,0,2019,12,1,2019/12/01
150,ABT,Abbott,Health Care,Health Care Equipment,1888,81.69,87.75,79.74,82.71,119657000,0.36,0,2020,1,1,2020/01/01
151,ABT,Abbott,Health Care,Health Care Equipment,1888,83.67,85.87,70.56,73.43,102112300,0,0,2020,2,1,2020/02/01
152,ABT,Abbott,Health Care,Health Care Equipment,1888,74.24,80.45,58.73,75.22,311358400,0,0,2020,3,1,2020/03/01
153,ABT,Abbott,Health Care,Health Care Equipment,1888,73.4,95.32,71.83,87.78,235185700,0.36,0,2020,4,1,2020/04/01
154,ABT,Abbott,Health Care,Health Care Equipment,1888,87.11,92.55,84.27,90.86,143620300,0,0,2020,5,1,2020/05/01
155,ABT,Abbott,Health Care,Health Care Equipment,1888,88.98,89.94,82.48,87.52,141992200,0,0,2020,6,1,2020/06/01
156,ABT,Abbott,Health Care,Health Care Equipment,1888,88.05,98.49,86.56,96.34,104582100,0.36,0,2020,7,1,2020/07/01
157,ABT,Abbott,Health Care,Health Care Equipment,1888,97.13,109.74,94.82,105.2,121421000,0,0,2020,8,1,2020/08/01
158,ABT,Abbott,Health Care,Health Care Equipment,1888,104.68,105.62,96.42,104.58,111435100,0,0,2020,9,1,2020/09/01
159,ABT,Abbott,Health Care,Health Care Equipment,1888,104.92,107.21,99.1,101.01,102805400,0.36,0,2020,10,1,2020/10/01
160,ABT,Abbott,Health Care,Health Care Equipment,1888,103.25,111.01,101.84,104.34,103380500,0,0,2020,11,1,2020/11/01
161,ABT,Abbott,Health Care,Health Care Equipment,1888,105.32,105.75,101.55,105.57,98501800,0,0,2020,12,1,2020/12/01
162,ABT,Abbott,Health Care,Health Care Equipment,1888,105.6,120.25,103.42,119.16,108930500,0.45,0,2021,1,1,2021/01/01
163,ABT,Abbott,Health Care,Health Care Equipment,1888,119.3,124.43,114.99,115.95,92388900,0,0,2021,2,1,2021/02/01
164,ABT,Abbott,Health Care,Health Care Equipment,1888,117.12,119.17,111.07,116.01,120107900,0,0,2021,3,1,2021/03/01
165,ABT,Abbott,Health Care,Health Care Equipment,1888,116.44,121.41,114.98,116.24,106577900,0.45,0,2021,4,1,2021/04/01
166,ABT,Abbott,Health Care,Health Care Equipment,1888,117.13,117.23,111.89,113.34,98377600,0,0,2021,5,1,2021/05/01
167,ABT,Abbott,Health Care,Health Care Equipment,1888,107.02,115.46,102.37,112.64,197860400,0,0,2021,6,1,2021/06/01
168,ABT,Abbott,Health Care,Health Care Equipment,1888,112.33,117.97,112.2,117.54,99473100,0.45,0,2021,7,1,2021/07/01
169,ABT,Abbott,Health Care,Health Care Equipment,1888,118.5,124.16,117.21,123.25,88701600,0,0,2021,8,1,2021/08/01
170,ABT,Abbott,Health Care,Health Care Equipment,1888,122.61,126.5,115.06,115.21,97660400,0,0,2021,9,1,2021/09/01
171,ABT,Abbott,Health Care,Health Care Equipment,1888,115.28,126.2,111.57,125.71,110081300,0.45,0,2021,10,1,2021/10/01
172,ABT,Abbott,Health Care,Health Care Equipment,1888,125.95,128.84,120.64,123.14,111475700,0,0,2021,11,1,2021/11/01
173,ABT,Abbott,Health Care,Health Care Equipment,1888,123.83,139.61,122.5,137.79,118115400,0,0,2021,12,1,2021/12/01
174,ABT,Abbott,Health Care,Health Care Equipment,1888,136.51,136.9,116.51,124.79,155539600,0.47,0,2022,1,1,2022/01/01
175,ABT,Abbott,Health Care,Health Care Equipment,1888,125.14,128.65,112.43,118.51,111246800,0,0,2022,2,1,2022/02/01
176,ABT,Abbott,Health Care,Health Care Equipment,1888,118.21,120.95,111.89,116.29,123453100,0,0,2022,3,1,2022/03/01
177,ABT,Abbott,Health Care,Health Care Equipment,1888,116.76,122.19,111.15,111.52,102385000,0.47,0,2022,4,1,2022/04/01
178,ABT,Abbott,Health Care,Health Care Equipment,1888,111.96,116.49,103.21,115.87,125858700,0,0,2022,5,1,2022/05/01
179,ABT,Abbott,Health Care,Health Care Equipment,1888,116.25,116.63,99.87,107.18,112185100,0,0,2022,6,1,2022/06/01
180,ABT,Abbott,Health Care,Health Care Equipment,1888,106.74,110.48,102.35,107.36,93492900,0.47,0,2022,7,1,2022/07/01
181,ABT,Abbott,Health Care,Health Care Equipment,1888,107.38,111.5,100.28,101.71,89963300,0,0,2022,8,1,2022/08/01
182,ABT,Abbott,Health Care,Health Care Equipment,1888,101.42,108.66,95.78,95.87,116797900,0,0,2022,9,1,2022/09/01
183,ABT,Abbott,Health Care,Health Care Equipment,1888,96.9,105.69,92.39,98.03,154040800,0.47,0,2022,10,1,2022/10/01
184,ABT,Abbott,Health Care,Health Care Equipment,1888,99.17,107.26,94.92,107.1,108225500,0,0,2022,11,1,2022/11/01
185,ABT,Abbott,Health Care,Health Care Equipment,1888,107.75,112.4,102.67,109.3,91861400,0,0,2022,12,1,2022/12/01
186,ABT,Abbott,Health Care,Health Care Equipment,1888,110.01,115.17,108.26,110.05,102767600,0.51,0,2023,1,1,2023/01/01
187,ABT,Abbott,Health Care,Health Care Equipment,1888,110.78,112.41,99.66,101.72,88645400,0,0,2023,2,1,2023/02/01
188,ABT,Abbott,Health Care,Health Care Equipment,1888,100.7,104.6,96.39,101.26,129263600,0,0,2023,3,1,2023/03/01
189,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),76.29,98.84,75.98,88.13,143368200,0.71,0,2018,1,1,2018/01/01
190,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),88.78,96.5,79.89,91.62,139295800,0,0,2018,2,1,2018/02/01
191,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),91.68,96.06,72.07,74.87,168460900,0,0,2018,3,1,2018/03/01
192,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),74.35,78.64,69.78,76.37,139796000,0.96,0,2018,4,1,2018/04/01
193,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),81.59,85.71,78.72,79.07,243029400,0,0,2018,5,1,2018/05/01
194,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),78.26,80.78,72.57,74.04,161585700,0,0,2018,6,1,2018/06/01
195,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),73.57,79.08,69.34,73.71,145209800,0.96,0,2018,7,1,2018/07/01
196,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),74.51,80.92,74.5,77.49,111959100,0,0,2018,8,1,2018/08/01
197,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),77.48,77.83,72.98,76.36,98560300,0,0,2018,9,1,2018/09/01
198,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),76.49,77.99,62.76,62.85,138285200,0.96,0,2018,10,1,2018/10/01
199,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),63.41,76.92,63.24,76.92,162381600,0,0,2018,11,1,2018/11/01
200,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),76.96,77.5,67.24,75.22,125818200,0,0,2018,12,1,2018/12/01
201,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),74.45,75.31,61.83,65.51,181053400,1.07,0,2019,1,1,2019/01/01
202,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),66.28,67.48,64.03,65.45,108610200,0,0,2019,2,1,2019/02/01
203,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),65.89,67.72,63.67,66.57,128114200,0,0,2019,3,1,2019/03/01
204,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),66.89,69.98,63.44,65.57,127085000,1.07,0,2019,4,1,2019/04/01
205,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),66.62,68.42,63.29,64.2,101083900,0,0,2019,5,1,2019/05/01
206,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),64.13,66.4,54.45,60.86,258340800,0,0,2019,6,1,2019/06/01
207,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),61.51,62.74,54.93,55.76,245342700,1.07,0,2019,7,1,2019/07/01
208,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),56.87,58.17,53.24,55.86,189352000,0,0,2019,8,1,2019/08/01
209,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),55.89,64.95,54.75,64.34,167493600,0,0,2019,9,1,2019/09/01
210,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),64.48,67.8,60.81,67.59,161810500,1.07,0,2019,10,1,2019/10/01
211,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),68.99,77.94,68.22,75.63,162659300,0,0,2019,11,1,2019/11/01
212,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),75.72,79.3,73.78,76.33,141955600,0,0,2019,12,1,2019/12/01
213,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),76.79,77.84,69.32,69.85,191670500,1.18,0,2020,1,1,2020/01/01
214,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),71.04,85.5,70.7,74.89,204706800,0,0,2020,2,1,2020/02/01
215,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),75.14,80.26,54.65,66.57,368182500,0,0,2020,3,1,2020/03/01
216,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),63.01,75.11,62.41,71.82,204741900,1.18,0,2020,4,1,2020/04/01
217,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),72.67,83.05,71.38,82.18,273041600,0,0,2020,5,1,2020/05/01
218,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),81.63,88.1,79.45,87.06,187549500,0,0,2020,6,1,2020/06/01
219,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),87.35,89.81,82.96,84.16,141644900,1.18,0,2020,7,1,2020/07/01
220,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),85.44,87.44,82.38,85.96,136415100,0,0,2020,8,1,2020/08/01
221,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),85.74,86.1,76.58,78.62,165894200,0,0,2020,9,1,2020/09/01
222,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),79.14,79.7,71.01,76.38,171533800,1.18,0,2020,10,1,2020/10/01
223,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),78.27,96.26,78.24,95.15,202172200,0,0,2020,11,1,2020/11/01
224,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),95.57,99.3,92.39,97.48,143157600,0,0,2020,12,1,2020/12/01
225,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),97.51,103.18,92.63,93.24,147800300,1.3,0,2021,1,1,2021/01/01
226,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),94.81,101.5,93.76,99.17,142522300,0,0,2021,2,1,2021/02/01
227,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),99.9,102.24,93.93,99.61,168023100,0,0,2021,3,1,2021/03/01
228,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),100.25,103.65,95.88,102.63,134588800,1.3,0,2021,4,1,2021/04/01
229,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),104.72,110.19,103.96,105.46,151439900,0,0,2021,5,1,2021/05/01
230,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),105.93,108.99,103.08,104.94,125332400,0,0,2021,6,1,2021/06/01
231,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),105.23,111,105.17,108.35,120216900,1.3,0,2021,7,1,2021/07/01
232,ABBV,AbbVie,Health Care,Pharmaceuticals,2013 (1888),110.11,114.36,106.37,113.78,119737800,0,0,2021,8,1,2021/08/01
